id,url,title_korean,title_japanese,title_english,format,status,year,quarter,start_date,end_date,total_episodes,duration,genres,tags,synopsis,num_characters,main_characters,director,studio,original_work,error
1237,https://anilife.app/content/1237?tab=info,러브 라이브! 선샤인!! School idol project 1,ラブライブ！サンシャイン!!,Love Live! Sunshine!!,,,,,,,,,음악|일상,아이돌|주로 여성 캐스트|학교 클럽|댄싱|주로 청소년 캐스트|여성 주인공|귀여운 소녀들의 귀여운 일상|학교|앙상블 캐스트|해안|시골|중이병|CGI,등록된 줄거리가 없습니다.,6,타카미 치카(이나바 안즈)|사쿠라우치 리코(아이다 리카코)|마츠우라 카난(스와 나나카)|쿠로사와 디아(코미야 아리사)|와타나베 유(사이토 슈카),사카이 카즈오,"선라이즈, 란티스",,
1238,https://anilife.app/content/1238?tab=info,러브 라이브! 선샤인!! School idol project 2,ラブライブ！サンシャイン!! 2nd Season,Love Live! Sunshine!! 2nd Season,,,,,,,,,음악|일상,아이돌|댄싱|주로 여성 캐스트|귀여운 소녀들의 귀여운 일상|학교 클럽|앙상블 캐스트|여성 주인공|학교|주로 청소년 캐스트|CGI|중이병,등록된 줄거리가 없습니다.,6,타카미 치카(이나바 안즈)|사쿠라우치 리코(아이다 리카코)|마츠우라 카난(스와 나나카)|쿠로사와 디아(코미야 아리사)|와타나베 유(사이토 슈카),사카이 카즈오,선라이즈,,
1240,https://anilife.app/content/1240?tab=info,마장학원 HxH 특별편,,Masou Gakuen HxH Specials,,,,,,,,,액션|에치,누드|에피소딕|여성 하렘,등록된 줄거리가 없습니다.,6,히다 키즈나()|치도리가후치 아이네()|히메카와 하유루()|파란돌레 유리시아()|히다 레이리(),,Production IMS,,
1235,https://anilife.app/content/1235?tab=info,츠구모모,つぐもも,Tsugumomo,,,,,,,,,액션|코미디|에치|초자연,성장기|요괴|누드|신들|여성 하렘|학교|양성애자|청년|연령 감소|변신|주로 여성 캐스트|슈퍼 파워,등록된 줄거리가 없습니다.,6,키리하(오오조라 나오미)|카가미 카즈야(미포빈 유호코)|쿠쿠리(쿠보 유리카)|치카이시 치사토(시바사키 노리코)|카가미 카나카(미츠이시 코토노),쿠라타니 료이치,"Zero-G, 포니 캐년, 마이 시어터 D.D., 하쿠호도 DY 뮤직 & 픽쳐스, 토레이 비디오, Futabasha, Hakuhodo, 애니맥스, Kakao Japan",하마다 요시카즈,
1233,https://anilife.app/content/1233?tab=info,학전도시 애스터리스크,学戦都市アスタリスク,Gakusen Toshi Asterisk,,,,,,,,,액션|코미디|에치|판타지|로맨스|SF,남성 주인공|마법|도시 판타지|여성 하렘|검술|학교|쿠데레|주로 청소년 캐스트|로봇|학교 클럽|전쟁,등록된 줄거리가 없습니다.,6,리스펠트 폰 알렉시아 줄리스(카쿠마 아이)|아마기리 아야토(타마루 아츠시)|토도 키린(오자와 아리)|사사미야 사야(이자와 시오리)|엔필드 클라우디아(히가시야마 나오),세토 켄지,"A-1 픽처스, flying DOG",,
1243,https://anilife.app/content/1243?tab=info,페이트 프로토타입,Fate/Prototype,Fate/Prototype,,,,,,,,,액션|판타지|로맨스,마법|병렬 우주|여성 주인공|남성 하렘,등록된 줄거리가 없습니다.,6,펜드래건 아르토리아(사쿠라이 타카히로)|사죠우 아야카(하나자와 카나)|훌린 큐(나카이 카즈야)|길가메시(나카무라 유이치)|레이로칸 미사야(사이토 치와),,"Lerche, Notes","Type-Moon, 나스 키노코",
1253,https://anilife.app/content/1253?tab=info,페이트 제로 리믹스,,,,,,,,,,,,,등록된 줄거리가 없습니다.,0,,,,,
1239,https://anilife.app/content/1239?tab=info,마장학원 HxH,魔装学園H×H,Masou Gakuen HxH,,,,,,,,,액션|코미디|에치|판타지|로맨스|SF,누드|여성 하렘|남성 주인공|이성애|주로 여성 캐스트|학교|비시간 순서|이세계|LGBTQ+ 주제|물놀이,등록된 줄거리가 없습니다.,6,히다 키즈나(아카바네 켄지)|치도리가후치 아이네(카게야마 아카리)|히메카와 하유루(나가츠마 줄리)|파란돌레 유리시아(아카자키 치나츠)|히다 레이리(이가와 리카),후루카와 히로유키,Production IMS,,
1247,https://anilife.app/content/1247?tab=info,[극장판]페이트/스테이 나이트 [헤븐즈 필] 제1장,Fate/stay night[Heaven's Feel] Ⅰ.presage flower,Fate/stay night [Heaven's Feel] I. presage flower,,,,,,,,,액션|판타지|심리|초자연,배틀 로얄|마법|도시 판타지|암살자|신화|강령술|고아|검술|입양|악마|슈퍼히어로|남성 주인공|고어|학교|여성 주인공|CGI|우주 공포|찾은 가족|슈퍼 파워|전쟁|도시|좀비|주로 청소년 캐스트|학교 클럽|쿠데레|음식|이성애|창술|마녀|종교|츤데레,등록된 줄거리가 없습니다.,6,에미야 시로(스기야마 노리아키)|마토우 사쿠라(시모야 노리코)|토오사카 린(우에다 카나)|펜드래건 아르토리아(카와스미 아야코)|훌린 큐(카나이 노부토시),스토 유노리,"유포테이블, 애니플렉스, 애니플렉스 미국, 카도카와, Notes, IYUNO STUDIOS","나스 키노코, Type-Moon",
1259,https://anilife.app/content/1259?tab=info,카니발 판타즘 특별편,,,,,,,,,,,,,등록된 줄거리가 없습니다.,0,,,,,
1248,https://anilife.app/content/1248?tab=info,페이트 엑스트라 라스트 앙코르,Fate/EXTRA Last Encore,Fate/EXTRA Last Encore,,,,,,,,,액션|판타지|심리,인공 지능|바디 호러|생존|남성 주인공|포스트 아포칼립틱|기억상실|디스토피아|변신|누드|가상 세계|병렬 우주|마법|고어|검술,등록된 줄거리가 없습니다.,6,클라우디우스 네로(탄게 사쿠라)|키시나미 하쿠노(아베 아츠시)|토오사카 린(우에다 카나)|마토우 사쿠라(시모야 노리코)|마토우 신지(카미야 히로시),,"샤프트, 애니플렉스, Notes",Type-Moon,
1241,https://anilife.app/content/1241?tab=info,페이트/스테이 나이트,Fate/stay night,Fate/stay night,,,,,,,,,액션|판타지|로맨스|초자연,배틀 로얄|마법|도시 판타지|신화|죽음의 게임|남성 주인공|검술|이성애|슈퍼 파워|슈퍼히어로|도시|마녀|학교|츤데레|암살자|쿠데레|CGI,등록된 줄거리가 없습니다.,6,에미야 시로(스기야마 노리아키)|펜드래건 아르토리아(카와스미 아야코)|토오사카 린(우에다 카나)|아처(스와부 준이치)|훌린 큐(카나이 노부토시),야마구치 유지,"스튜디오 딘, 센타이 필름웍스, NBC유니버설 엔터테인먼트 재팬, 프론티어 웍스, TBS, Notes, CREi",Type-Moon,
1244,https://anilife.app/content/1244?tab=info,페이트/스테이 나이트 UBW [언리미티드 블레이드 워크스],Fate/stay night [Unlimited Blade Works],Fate/stay night: Unlimited Blade Works,,,,,,,,,액션|판타지|초자연,배틀 로얄|마법|죽음의 게임|도시 판타지|신화|슈퍼 파워|슈퍼히어로|검술|츤데레|마녀|남성 주인공|철학|도시|이성애|시간 조작|양궁|복수|학교|CGI|갈색 피부|여성 주인공|암살자|쿠데레|스켈레톤|사무라이|입양|왕따|마이 톰보이,등록된 줄거리가 없습니다.,6,에미야 시로(스기야마 노리아키)|토오사카 린(우에다 카나)|아처(스와부 준이치)|펜드래건 아르토리아(카와스미 아야코)|훌린 큐(카나이 노부토시),미우라 타카히로,"유포테이블, 애니플렉스, 애니플렉스 미국, Studio Mausu, Notes",Type-Moon,
1249,https://anilife.app/content/1249?tab=info,[OVA]페이트 그랜드 오더 -퍼스트 오더-,Fate/Grand Order -First Order-,Fate/Grand Order: First Order,,,,,,,,,액션|판타지,신화|양궁|시간 조작|남성 주인공|안티 히어로|마법|검술|도시|도시 판타지|크로스오버|고어|비극,등록된 줄거리가 없습니다.,6,후지마루 리츠카(시마자키 노부나가)|키리에라이트 마슈(타카하시 리에)|포우(카와스미 아야코)|아르카만 로마니(스즈무라 켄이치)|펜드래건 아르토리아(카와스미 아야코),난바 히토시,"Lay-duce, 애니플렉스, 애니플렉스 미국, Notes",나스 키노코,
1256,https://anilife.app/content/1256?tab=info,부탁해! 아인츠베른 상담실,お願い!アインツベルン相談室,Fate/Zero: Onegai! Einzbern Soudanshitsu,,,,,,,,,코미디,풍자|치비|메타|철학,등록된 줄거리가 없습니다.,6,후지무라 타이가(칸모토 히사코)|아인츠베른 폰 아이리스필(오오하라 사야카)|란슬롯(오키아유 류타로)|두이브네 우아 디아르무드(미도리카와 히카루)|레이 드 질(츠루오카 사토시),,"유포테이블, 애니플렉스, 애니플렉스 미국",Type-Moon,
1251,https://anilife.app/content/1251?tab=info,[스페셜]페이트 그랜드 오더 -문라이트/로스트룸-,,,,,,,,,,,,,등록된 줄거리가 없습니다.,0,,,,,
1258,https://anilife.app/content/1258?tab=info,카니발 판타즘 스페셜,カーニバル・ファンタズム ひびちかスペシャル,Carnival Phantasm: HibiChika Special,,,,,,,,,코미디|초자연,풍자|메타|크로스오버|쿠데레,등록된 줄거리가 없습니다.,6,에미야 시로(스기야마 노리아키)|토노 시키(노지마 켄지)|히비노 히비키(히로코 혼다)|카츠라기 치카기(센다이 에리)|펜드래건 아르토리아(카와스미 아야코),,Lerche,"Type-Moon, 타케나시 에리",
1257,https://anilife.app/content/1257?tab=info,카니발 판타즘 EX,カーニバル・ファンタズム　EX Season,Carnival Phantasm EX Season,,,,,,,,,코미디|초자연,풍자|크로스오버|쿠데레,등록된 줄거리가 없습니다.,6,호텐시아 카렌(코시미즈 아미)|훌린 큐(카나이 노부토시)|토노 시키(노지마 켄지)|브루네스터드 아르크웨이드(유즈키 료카)|에미야 시로(스기야마 노리아키),키시 세이지,Lerche,"Type-Moon, 타케나시 에리",
1254,https://anilife.app/content/1254?tab=info,[극장판]페이트/스테이 나이트 [헤븐즈 필] 제2장,Fate/stay night[Heaven's Feel] ⅠⅠ.lost butterfly,Fate/stay night [Heaven's Feel] II. lost butterfly,,,,,,,,,액션|판타지|심리|로맨스|초자연|스릴러,마법|비극|도시 판타지|배틀 로얄|고어|이성애|바디 호러|여성 주인공|입양|찾은 가족|학교|남성 주인공|슈퍼 파워|슈퍼히어로|식인증|얀데레|강간|우주 공포|고아|주로 청소년 캐스트|장애|양궁|암살자|검술|누드|도시|악마|음식|쿠데레|CGI|사랑의 삼각형,등록된 줄거리가 없습니다.,6,에미야 시로(스기야마 노리아키)|마토우 사쿠라(시모야 노리코)|토오사카 린(우에다 카나)|아인츠베른 폰 일리아스필(몬와키 마이)|펜드래건 아르토리아(카와스미 아야코),스토 유노리,"유포테이블, 애니플렉스, 애니플렉스 미국, 카도카와, Studio Mausu, Notes",Type-Moon,
1245,https://anilife.app/content/1245?tab=info,[극장판]페이트/스테이 나이트 UBW [언리미티드 블레이드 워크스],劇場版 Fate/stay night UNLIMITED BLADE WORKS,Fate/stay night Movie: UNLIMITED BLADE WORKS,,,,,,,,,액션|드라마|판타지|초자연,마법|남성 주인공|슈퍼 파워|슈퍼히어로|검술|도시 판타지|마녀|여성 주인공|양궁|쿠데레|신화|철학|시간 조작|츤데레|도시,등록된 줄거리가 없습니다.,6,에미야 시로(스기야마 노리아키)|토오사카 린(우에다 카나)|아처(스와부 준이치)|펜드래건 아르토리아(카와스미 아야코)|훌린 큐(카나이 노부토시),야마구치 유지,"스튜디오 딘, 센타이 필름웍스, 클락웍스, NBC유니버설 엔터테인먼트 재팬, 프론티어 웍스, TBS, Notes, CREi","나스 키노코, Type-Moon",
1246,https://anilife.app/content/1246?tab=info,페이트 아포칼리파,Fate/Apocrypha,Fate/Apocrypha,,,,,,,,,액션|드라마|판타지|초자연,배틀 로얄|신화|전쟁|도시 판타지|마법|앙상블 캐스트|외국|죽음의 게임|검술|성별 변환|마이 톰보이|뱀파이어|펨보이|양궁|비극|속박|펨돔,등록된 줄거리가 없습니다.,6,다르크 잔(사카모토 마아야)|아스톨포(오오쿠보 루미)|지크(하나에 나츠키)|헤라클레스()|메데아(노나카 아이),아사이 요시유키,"A-1 픽처스, 애니플렉스, 애니플렉스 미국, Half H.P Studio, Notes","히가시데 유이치로, Type-Moon",
1250,https://anilife.app/content/1250?tab=info,페이트 그랜드 오더 -절대마수전선 바빌로니아-,Fate/Grand Order -絶対魔獣戦線バビロニア-,Fate/Grand Order: Zettai Majuu Sensen Babylonia,,,,,,,,,액션|모험|판타지|초자연,신화|마법|시간 조작|신들|역사|왕국 경영|비극|시대착오성|환생|다중 인격|남성 주인공|이세계|고어|CGI|츤데레|에이젠더|메타|마이 톰보이|악당,등록된 줄거리가 없습니다.,6,길가메시(세키 토모카즈)|후지마루 리츠카(시마자키 노부나가)|키리에라이트 마슈(타카하시 리에)|메두사(아사카와 유)|엔키두(코바야시 유우),아카이 토시후미,"클로버웍스, 애니플렉스, Notes, DELiGHTWORKS","Type-Moon, 나스 키노코",
1242,https://anilife.app/content/1242?tab=info,페이트 제로,Fate/Zero,Fate/Zero,,,,,,,,,액션|드라마|판타지|초자연,배틀 로얄|마법|신화|비극|앙상블 캐스트|안티 히어로|죽음의 게임|주로 어른 캐스트|도시 판타지|철학|고어|전쟁|검술|창술|간첩|CGI,등록된 줄거리가 없습니다.,6,에미야 키리츠구(코야마 리키야)|아인츠베른 폰 아이리스필(오오하라 사야카)|펜드래건 아르토리아(카와스미 아야코)|코토미네 키레이(나카타 죠지)|길가메시(세키 토모카즈),아오키 에이,"유포테이블, 애니플렉스, 애니플렉스 미국, 니트로플러스, Studio Mausu, Notes, Seikaisha","우로부치 겐, Type-Moon",
1252,https://anilife.app/content/1252?tab=info,에미야 씨네 오늘의 밥상,衛宮さんちの今日のごはん,Emiya-san Chi no Kyou no Gohan,,,,,,,,,코미디|일상|초자연,음식|이야시케이|앙상블 캐스트|에피소딕|도시 판타지|도시|교육|청년|병렬 우주|배구,등록된 줄거리가 없습니다.,6,에미야 시로(스기야마 노리아키)|펜드래건 아르토리아(카와스미 아야코)|토오사카 린(우에다 카나)|훌린 큐(카나이 노부토시)|마토우 사쿠라(시모야 노리코),"미우라 타카히로, 사토 테토",유포테이블,"타, Type-Moon",
1262,https://anilife.app/content/1262?tab=info,혈계전선 & 비욘드,血界戦線 & BEYOND,Kekkai Sensen & BEYOND,,,,,,,,,액션|코미디|초자연,에피소딕|도시|도시 판타지|남성 주인공|외계인|외국|소년 만화|슈퍼 파워|뱀파이어|디스토피아|악마|병렬 우주|우주 공포|총|포스트 아포칼립틱|늑대인간,등록된 줄거리가 없습니다.,6,와치 레오나르도(사카구치 다이스케)|라인헤르츠 폰 클라우스(코야마 리키야)|렌프로 잽(나카이 카즈야)|맥베스 메리()|맥베스 윌리엄(쿠기미야 리에),타카야나기 시즈히토,본즈,나이토 야스히로,
1255,https://anilife.app/content/1255?tab=info,카니발 판타즘,カーニバル・ファンタズム,Carnival Phantasm,,,,,,,,,코미디|초자연,풍자|크로스오버|고양이귀 인간|괴상한 코미디|앙상블 캐스트|바|신화|뱀파이어|마법|메타|여성 하렘|메이드|때림 개그|쿠데레|노예 제도|연령 감소|서큐버스,등록된 줄거리가 없습니다.,6,에미야 시로(스기야마 노리아키)|펜드래건 아르토리아(카와스미 아야코)|토오사카 린(우에다 카나)|아인츠베른 폰 일리아스필(몬와키 마이)|후지무라 타이가(이토 미키),키시 세이지,"Lerche, Notes","Type-Moon, 타케나시 에리",
1270,https://anilife.app/content/1270?tab=info,[OVA]도사의 무녀 : 새겨진 일섬의 등불,刀使ノ巫女 刻みし一閃の燈火,Toji no Miko: Kizamishi Issen no Tomoshibi,,,,,,,,,액션|판타지,여성 주인공|주로 여성 캐스트|검술|쿠데레|괴물 소녀,등록된 줄거리가 없습니다.,2,에토우 카나미(혼도 카에데)|쥬우죠우 히요리(오오니시 사오리),카미야 토모히로,"project No.9, 크런치롤",,
